ID	RowID	LTARSite.Code	Category	DataSetVariableName	AttributeDescription	Units	TemporalResolution	TemporalResolutionStandard	StartDate	StartDateStandard	StartDateAgCROS	EndDate	EndDateStandard	EndDateAgCros	DateDif_yrs	ResponsiblePersons	StorageFormat	URLdataAccess	LocationIDoutsideNetwork	SpatialRepeats	SpatialDescription	PublicAccess	Network.Category	AgCROS.Table	AgCROS.VarName	NALT.Keywords	subsite	Repo.Name	Model.Name	NALT.Subject	ISO.Topic	Common.Experiment
SP5149	5149	SP	EDDY COVARIANCE	ch4_flux	Methane Flux	umol/m^2/s, g/day/cow	5 min, daily	5 minute	2013	2013	2013-01-01	Present	now	2019-12-31	7	Wagle	.xls	GRL				Closed	Eddy Covariance	AmeriFlux		Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	yes
SP5150	5150	SP	METEOROLOGY + EC	AirPressure, air_pressure	barometric pressure	kPa	5 min, daily	5 minute	2013	2013	2013-01-01	Present	now	2019-12-31	7	Wagle/Teet	.txt, .csv, .xls	GRL					Eddy Covariance	WeatherDaily, WeatherStation	Pressure	Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	yes
SP5151	5151	SP	METEOROLOGY + EC	LongWaveIn	incoming long wave radiation	W/m^2	5 min, daily, Bi Weekly		2013	2013	2013-01-01	Present	now	2019-12-31	7	Wagle/Teet	.txt, .csv, .xls	GRL					Eddy Covariance	WeatherDaily, WeatherStation	ave_incoming_longwave radiation	Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	yes
SP5152	5152	SP	METEOROLOGY + EC	ShortWaveIn	incoming short wave radiation	W/m^2	5 min, daily	5 minute	2013	2013	2013-01-01	Present	now	2019-12-31	7	Wagle/Teet	.txt, .csv, .xls	GRL					Eddy Covariance	WeatherDaily, WeatherStation	ave_incoming_shortwave radiation	Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	yes
SP5153	5153	SP	METEOROLOGY + EC	Temperature, TAIR(a/x/n)	air temperature	deg C	5 min, 15 min, daily		1/1/1995	1995-01-01	1995-01-01	Present	now	2019-12-31	25	Wagle/Teet	.txt, .csv, access, .xls	GRL, ars.mesonet.org, STEWARDS					Eddy Covariance	WeatherDaily, WeatherStation	Temperature, air, daily, mean	Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	yes
SP5154	5154	SP	METEOROLOGY + EC	RelativeHumidity, RH, RELH(a/x/n)	relative humidity	%	5 min, 15 min, daily		1/1/1995	1995-01-01	1995-01-01	Present	now	2019-12-31	25	Wagle/Teet	.txt, .csv, access, .xls	GRL, ars.mesonet.org, STEWARDS					Eddy Covariance	WeatherDaily, WeatherStation	Relative humidity, air, daily, mean	Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	yes
SP5155	5155	SP	METEOROLOGY + EC	SRADt	total solar radiation	MJ/m^2	5 min, daily	5 minute	1/1/1995	1995-01-01	1995-01-01	Present	now	2019-12-31	25	Wagle/Teet	.txt, .csv, .xls	GRL, ars.mesonet.org					Eddy Covariance	WeatherDaily, WeatherStation	Solar radiation, total, no media, daily	Meteorology, Eddy Covariance				Research, Technology and Engineering	climatologyMeteorologyAtmosphere	yes
SP5156	5156	SP	SOIL FLUXES		methane flux	milligram/m^2 sec	Bi-Weekly		10/31/2016	2016-10-31	2016-10-31	Present	now	2019-12-31	3	Peterson-Munks	.xls	GRL					Greenhouse Gas Emissions	MeasGHGFlux	Methane, air, daily, mean or single measurement					Physical and Chemical Sciences	climatologyMeteorologyAtmosphere	yes
SP5157	5157	SP	SOIL FLUXES		nitrous oxide flux	milligram/m^2 sec	Bi-Weekly		10/31/2016	2016-10-31	2016-10-31	Present	now	2019-12-31	3	Peterson-Munks	.xls	GRL					Greenhouse Gas Emissions	MeasGHGFlux	Nitrous oxide, air, daily, mean or single measurement					Physical and Chemical Sciences	climatologyMeteorologyAtmosphere	
SP5158	5158	SP	SOIL FLUXES		soil CO2 fluxes	-	Bi-Weekly, Monthly		3/1/2015	2015-03-01	2015-03-01	Present	now	2019-12-31	5	Peterson-Munks	.xls	GRL					Greenhouse Gas Emissions	MeasGHGFlux	Carbon dioxide, air, daily, mean or single measurement					Physical and Chemical Sciences	climatologyMeteorologyAtmosphere	
SP5159	5159	SP	SOIL FLUXES		soil CH4 fluxes	-	Bi-Weekly, Monthly		3/1/2015	2015-03-01	2015-03-01	Present	now	2019-12-31	5	Peterson-Munks	.xls	GRL					Greenhouse Gas Emissions	MeasGHGFlux	Methane, air, daily, mean or single measurement					Physical and Chemical Sciences	climatologyMeteorologyAtmosphere	
SP5160	5160	SP	SOIL FLUXES		soil N2O fluxes	-	Bi-Weekly, Monthly		3/1/2015	2015-03-01	2015-03-01	Present	now	2019-12-31	5	Peterson-Munks	.xls	GRL					Greenhouse Gas Emissions	MeasGHGFlux	Nitrous oxide, air, daily, mean or single measurement					Physical and Chemical Sciences	climatologyMeteorologyAtmosphere	
SP5161	5161	SP	RESERVOIR		sedimentation depth (bathometric surveys)	m	Decadal, Event		2015	2015	2015-01-01	Present	now	2019-12-31	5	Moriasi	.xls	GRL				Closed	Hydrology	STEWARDS						Natural Resources, Earth and Environmental Sciences	inlandWaters	
SP5162	5162	SP	RESERVOIR		sediment texture	% composition	Decadal, Event		2015	2015	2015-01-01	Present	now	2019-12-31	5	Moriasi	.xls	GRL				Closed	Hydrology	STEWARDS						Natural Resources, Earth and Environmental Sciences	inlandWaters	
SP5163	5163	SP	RESERVOIR		sediment bulk density	kg/L	Decadal, Event		2015	2015	2015-01-01	Present	now	2019-12-31	5	Moriasi	.xls	GRL				Closed	Hydrology	STEWARDS						Natural Resources, Earth and Environmental Sciences	inlandWaters	
SP5164	5164	SP	RESERVOIR		sedimentation rates	mm/yr	Decadal, Event		2015	2015	2015-01-01	Present	now	2019-12-31	5	Moriasi	.xls	GRL				Closed	Hydrology	STEWARDS						Natural Resources, Earth and Environmental Sciences	inlandWaters	
SP5165	5165	SP	WATER	Q, RUNOFF	runoff (flumes)	cm^3/sec	Event		2017	2017	2017-01-01	Present	now	2019-12-31	3			GRL					Hydrology	STEWARDS						Natural Resources, Earth and Environmental Sciences	inlandWaters	
SP5166	5166	SP	WATER	SEDIMENT	water sediment	kg/ha	Event		1979	1979	1979-01-01	1981	1981	1981-12-31	3	Moriasi	.csv, access	GRL, STEWARDS				Open	Hydrology	STEWARDS						Natural Resources, Earth and Environmental Sciences	inlandWaters	
SP5167	5167	SP	WATER	NO3	nitrate	mg/L	Event		1979	1979	1979-01-01	1981	1981	1981-12-31	3	Moriasi	.csv, access	GRL, STEWARDS				Open	Hydrology	STEWARDS						Natural Resources, Earth and Environmental Sciences	inlandWaters	
SP5168	5168	SP	WATER	NH3-N	ammonium-nitrogen	mg/L	Event		1979	1979	1979-01-01	1981	1981	1981-12-31	3	Moriasi	.csv, access	GRL, STEWARDS				Open	Hydrology	STEWARDS		Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	
SP5169	5169	SP	WATER	TKN	total kjeldahl nitrogen	mg/L	Event		1979	1979	1979-01-01	1981	1981	1981-12-31	3	Moriasi	.csv, access	GRL, STEWARDS				Open	Hydrology	STEWARDS						Natural Resources, Earth and Environmental Sciences	inlandWaters	
SP5170	5170	SP	WATER	Bio-P	bio-available phosphorus	ug/L	Event		1979	1979	1979-01-01	1981	1981	1981-12-31	3	Moriasi	.csv, access	GRL, STEWARDS				Open	Hydrology	STEWARDS						Natural Resources, Earth and Environmental Sciences	inlandWaters	
SP5171	5171	SP	WATER	WS-P/REA-P	water soluble phosphorus	ug/L	Event		1979	1979	1979-01-01	1981	1981	1981-12-31	3	Moriasi	.csv, access	GRL, STEWARDS				Open	Hydrology	STEWARDS						Natural Resources, Earth and Environmental Sciences	inlandWaters	
SP5172	5172	SP	WATER	TOT-P	total phosphorus	ug/L	Event		1979	1979	1979-01-01	1981	1981	1981-12-31	3	Moriasi	.csv, access	GRL, STEWARDS				Open	Hydrology	STEWARDS						Natural Resources, Earth and Environmental Sciences	inlandWaters	
SP5173	5173	SP	WATER	CL	chloride	mg/L	Event		1979	1979	1979-01-01	1981	1981	1981-12-31	3	Moriasi	.csv, access	GRL, STEWARDS				Open	Hydrology	STEWARDS						Natural Resources, Earth and Environmental Sciences	inlandWaters	
SP5174	5174	SP	WATER	SO4	sulfate	mg/L	Event		1979	1979	1979-01-01	1981	1981	1981-12-31	3	Moriasi	.csv, access	GRL, STEWARDS				Open	Hydrology	STEWARDS						Natural Resources, Earth and Environmental Sciences	inlandWaters	
SP5175	5175	SP	WATER	COND	conductivity	uS/cm	Event		1979	1979	1979-01-01	1981	1981	1981-12-31	3	Moriasi	.csv, access	GRL, STEWARDS				Open	Hydrology	STEWARDS						Natural Resources, Earth and Environmental Sciences	inlandWaters	
SP5176	5176	SP	WATER		sodium	mg/L	Event		1979	1979	1979-01-01	1981	1981	1981-12-31	3	Moriasi	.csv, access	GRL, STEWARDS				Open	Hydrology	STEWARDS						Natural Resources, Earth and Environmental Sciences	inlandWaters	
SP5177	5177	SP	WATER	K	potassium	mg/L	Event		1979	1979	1979-01-01	1981	1981	1981-12-31	3	Moriasi	.csv, access	GRL, STEWARDS				Open	Hydrology	STEWARDS						Natural Resources, Earth and Environmental Sciences	inlandWaters	
SP5178	5178	SP	WATER	CA	calcium	mg/L	Event		1979	1979	1979-01-01	1981	1981	1981-12-31	3	Moriasi	.csv, access	GRL, STEWARDS				Open	Hydrology	STEWARDS						Natural Resources, Earth and Environmental Sciences	inlandWaters	
SP5179	5179	SP	WATER	MG	magnesium	mg/L	Event		1979	1979	1979-01-01	1981	1981	1981-12-31	3	Moriasi	.csv, access	GRL, STEWARDS				Open	Hydrology	STEWARDS						Natural Resources, Earth and Environmental Sciences	inlandWaters	
SP5180	5180	SP	WATER	Discharge	streamflow, discharge (USGS)	m^3/sec	Daily	1 day	4/1/1940	1940-04-01	1940-04-01	Present	now	2019-12-31	80	Moriasi	.csv, access	GRL, STEWARDS				Open	Hydrology	STEWARDS						Natural Resources, Earth and Environmental Sciences	inlandWaters	
SP5181	5181	SP	METEOROLOGY	Precipitation	precipitation (digital)	mm, in	5 min, 15 min, daily		2018	2018	2018-01-01	Present	now	2019-12-31	2	Teet	.txt, .csv	GRL, ars.mesonet.org				Open	Meteorology	WeatherDaily, WeatherStation	Precipitation, total, no media, daily					Natural Resources, Earth and Environmental Sciences	climatologyMeteorologyAtmosphere	
SP5182	5182	SP	METEOROLOGY	PAR	photosynthetically active radiation	MJ/m^2, micromole/m^2 sec	5 min, daily	5 minute	2017	2017	2017-01-01	Present	now	2019-12-31	3	Teet	.txt, .csv	GRL				Open	Meteorology	WeatherDaily, WeatherStation	Photosynthetically active radiation					Natural Resources, Earth and Environmental Sciences	climatologyMeteorologyAtmosphere	
SP5183	5183	SP	METEOROLOGY	SKIN(a/x/n)	skin temperature (adjusted)	deg C	5 min, daily	5 minute	1/1/2007	2007-01-01	2007-01-01	Present	now	2019-12-31	13	Teet	.txt, .csv., .xls	GRL, ars.mesonet.org				Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, mean					Natural Resources, Earth and Environmental Sciences	climatologyMeteorologyAtmosphere	
SP5184	5184	SP	METEOROLOGY	Precipitation, RAINt	precipitation (analog)	mm, in	5 min, 15 min, daily		1/1/1995	1995-01-01	1995-01-01	Present	now	2019-12-31	25	Teet	.txt, .csv, access	GRL, ars.mesonet.org, STEWARDS		17		Open	Meteorology	WeatherDaily, WeatherStation	Precipitation, total, no media, daily					Natural Resources, Earth and Environmental Sciences	climatologyMeteorologyAtmosphere	
SP5185	5185	SP	METEOROLOGY	TS	soil temperature	deg C	5 min, daily	5 minute	1/1/1995	1995-01-01	1995-01-01	Present	now	2019-12-31	25	Teet	.txt, .csv	GRL, ars.mesonet.org				Open	Meteorology	WeatherDaily, WeatherStation	avg soil temp					Natural Resources, Earth and Environmental Sciences	climatologyMeteorologyAtmosphere	
SP5186	5186	SP	SOIL CHARACTERISTICS		soil texture	%makeup	as needed		9/26/2005	2005-09-26	2005-09-26	4/11/2006	2006-04-11	2006-04-11	1	Starks	.xls	GRL, STEWARDS					Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Micro or Macroaggregation	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
SP5187	5187	SP	SOIL CHARACTERISTICS		soil bulk density	kg	3 times yearly	0 month	3/1/2015	2015-03-01	2015-03-01	Present	now	2019-12-31	5	Starks	.xls	GRL					Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Bulk density, soil	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
SP5188	5188	SP	SOIL CHARACTERISTICS		soil pH	pH	3 times yearly	0 month	3/1/2015	2015-03-01	2015-03-01	Present	now	2019-12-31	5	Peterson-Munks	.xls	GRL					Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil pH	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
SP5189	5189	SP	SOIL CHARACTERISTICS		soil dissolved organic C	-	Bi-Weekly		3/1/2015	2015-03-01	2015-03-01	Present	now	2019-12-31	5	Peterson-Munks	.xls	GRL					Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Soluble organic carbon, soil	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
SP5190	5190	SP	SOIL CHARACTERISTICS		soil dissolved organic N	-	Bi-Weekly		3/1/2015	2015-03-01	2015-03-01	Present	now	2019-12-31	5	Peterson-Munks	.xls	GRL					Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Microbial biomass nitrogen, soil	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
SP5191	5191	SP	SOIL CHARACTERISTICS		soil dissolved inorganic N	-	Bi-Weekly		3/1/2015	2015-03-01	2015-03-01	Present	now	2019-12-31	5	Peterson-Munks	.xls	GRL					Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Total soil nitrogen, soil, mean or single measurement	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
SP5192	5192	SP	SOIL CHARACTERISTICS		soil EC	dS/cm	5 min, 3 times yearly		3/1/2015	2015-03-01	2015-03-01	Present	now	2019-12-31	5	Peterson-Munks	.xls	GRL		24	x 5 depths		Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Cation exchange capacity, soil	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
SP5193	5193	SP	SOIL CHARACTERISTICS	TS(depth/a/x/n)	soil temperature	deg C	5 min	5 minute	6/1/2005	2005-06-01	2005-06-01	Present	now	2019-12-31	15	Peterson-Munks	.csv, access	GRL, STEWARDS		24	x 5 depths		Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil temperature	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
SP5194	5194	SP	SOIL ECOSYSTEM EXCHANGES		net ecosystem exchange	microgram/m^2 sec	Bi-Weekly		10/31/2016	2016-10-31	2016-10-31	Present	now	2019-12-31	3	Peterson-Munks	.xls	GRL					Soil	AmeriFlux		Soil, Soil Respiration				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
SP5195	5195	SP	SOIL ECOSYSTEM EXCHANGES		ecosystem respiration	microgram/m^2 sec	Bi-Weekly		10/31/2016	2016-10-31	2016-10-31	Present	now	2019-12-31	3	Peterson-Munks	.xls	GRL					Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Total soil nitrogen, soil, mean or single measurement	Soil, Soil Respiration				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
SP5196	5196	SP	SOIL ECOSYSTEM EXCHANGES		gross primary productivity	microgram/m^2 sec	Bi-Weekly		10/31/2016	2016-10-31	2016-10-31	Present	now	2019-12-31	3	Peterson-Munks	.xls	GRL					Soil	AmeriFlux		Soil, Soil Respiration				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
SP5197	5197	SP	SOIL MICROBIAL		soil microbial C biomass	-	3 times yearly	0 month	3/1/2015	2015-03-01	2015-03-01	Present	now	2019-12-31	5	Peterson-Munks	.xls	GRL					Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Microbial biomass carbon, soil	Soil, Soil Biology				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
SP5198	5198	SP	SOIL MICROBIAL		soil microbial N biomass	-	3 times yearly	0 month	3/1/2015	2015-03-01	2015-03-01	Present	now	2019-12-31	5	Peterson-Munks	.xls	GRL					Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Microbial biomass nitrogen, soil	Soil, Soil Biology				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
SP5199	5199	SP	SOIL MICROBIAL		soil microbial community composition	PLFA	3 times yearly	0 month	3/1/2015	2015-03-01	2015-03-01	Present	now	2019-12-31	5	Peterson-Munks	.xls	GRL					Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil microbial diversity	Soil, Soil Biology				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
SP5200	5200	SP	SOIL WATER		soil moisture	m^3/m^3	5 min, 3 times yearly		3/1/2015	2015-03-01	2015-03-01	Present	now	2019-12-31	5	Starks	.xls	GRL		24	x 5 depths		Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil moisture	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
SP5201	5201	SP	SOIL WATER	VW(a/x/n), (Avg/Max/Min)VWC(depth)	volumetric water content	water fraction by volume, %	5 min, daily, bi-weekly		6/1/2005	2005-06-01	2005-06-01	Present	now	2019-12-31	15	Starks	.csv, access	GRL, STEWARDS		24	x 5 depths		Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil moisture	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
SP5202	5202	SP	SOIL WATER		K-sat	um/s	-		-			Present	now	2019-12-31	120	Starks	.xls	GRL					Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Potassium, soil	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
SP5203	5203	SP	VEGETATION		ratio vegetation index	unitless	Bi-Weekly		10/31/2016	2016-10-31	2016-10-31	Present	now	2019-12-31	3	Moriasi	.xls	GRL					Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
SP5204	5204	SP	VEGETATION		crop yield	bushels/acre, kg/Ha	seasonally	0 month	7/8/1905	1905-07-08	2016-01-01	Present	now	2019-12-31	4		.xls	GRL					Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
SP5205	5205	SP	VEGETATION		plant biomass	kg/Ha	3 times yearly	0 month	3/1/2015	2015-03-01	2015-03-01	Present	now	2019-12-31	5		.xls	GRL					Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
SP5206	5206	SP	VEGETATION		plant residue	kg/Ha	3 times yearly	0 month	3/1/2015	2015-03-01	2015-03-01	Present	now	2019-12-31	5		.xls	GRL					Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, surface litter, plant tissue, mean or single measurement	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
SP5207	5207	SP	VEGETATION		LAI (leaf area index)	ratio	-		-			Present	now	2019-12-31	120		.xls	GRL					Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Leaf area index, live, none, mean or single measurement, fraction of land area	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
SP5208	5208	SP	VEGETATION		plant water content	%	-		-			Present	now	2019-12-31	120		.xls	GRL					Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Moisture in plant fraction, plant tissue	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
SP5209	5209	SP	VEGETATION		plant quality metrics	-	-		-			Present	now	2019-12-31	120		.xls	GRL					Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Nitrogen in plant fraction, plant tissue	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
		SP	ANIMAL	Breed ID	breed identification	-	as needed	-	1/1/2013	2013-01-01	2013-01-01	Present	now	2019-12-31	7	Neel	.xls	GRL					Animals	new animals		Animals, Animal Science, Rangeland				Animal Science and Animal Products	farming	
		SP	ANIMAL	BCS	body condition score	rating	2 times yearly (Spring & Fall)	0 month	1/1/2013	2013-01-01	2013-01-01	Present	now	2019-12-31	7	Neel	.xls	GRL					Animals	new animals		Animals, Animal Science, Rangeland				Animal Science and Animal Products	farming	
		SP	ANIMAL	Herd Weaning %	herd weaning %	%	as needed	0 month	1/1/2013	2013-01-01	2013-01-01	Present	now	2019-12-31	7	Neel	.xls	GRL					Animals			Animals, Animal Science, Rangeland				Animal Science and Animal Products	farming	
