LTARSite Code	Category	DataSetVariableName	AttributeDescription	Units	TemporalResolution	StartDate	EndDate	ResponsiblePersons	StorageFormat	URLdataAccess	LocationIDoutsideNetwork	SpatialExtentDescription	PublicAccess
CAF	Soil	CookSoilHealthSurvey_SUB_NO3_2			3-5 years	2017	Present	David Huggins	csv				closed
CAF	Soil	CookSoilHealthSurvey_H3A_Orth_P	Orthophosphate-P	ppm	3-5 years	2017	Present	David Huggins	csv				closed
CAF	Soil	CookSoilHealthSurvey_H3A_AL_PPM	Aluminum	ppm	3-5 years	2017	Present	David Huggins	csv				closed
CAF	Soil	CookSoilHealthSurvey_ H3A_FE_PPM	Iron	ppm	3-5 years	2017	Present	David Huggins	csv				closed
CAF	Soil	CookSoilHealthSurvey_ H3A_P_PPM	Phosphorus	ppm	3-5 years	2017	Present	David Huggins	csv				closed
CAF	Soil	CookSoilHealthSurvey_ H3A_Ca_PPM	Calcium	ppm	3-5 years	2017	Present	David Huggins	csv				closed
CAF	Soil	CookSoilHealthSurvey_ H3A_K_PPM	Potassium	ppm	3-5 years	2017	Present	David Huggins	csv				closed
CAF	Soil	CookSoilHealthSurvey_ H3A_Mg_PPM	Magnessium	ppm	3-5 years	2017	Present	David Huggins	csv				closed
CAF	Soil	CookSoilHealthSurvey_H3A_Na_PPM	Sodium	ppm	3-5 years	2017	Present	David Huggins	csv				closed
CAF	Soil	CookSoilHealthSurvey_ WSol_N	Water soluble Nitrate-N	ppm	3-5 years	2017	Present	David Huggins	csv				closed
CAF	Soil	CookSoilHealthSurvey_ WSol_NH3	Water soluble ammoniacal-N	ppm	3-5 years	2017	Present	David Huggins	csv				closed
CAF	Soil	CookSoilHealthSurvey_ WSolOrth_P	Water soluble orthophosphate-P	ppm	3-5 years	2017	Present	David Huggins	csv				closed
CAF	Soil	CookSoilHealthSurvey_ WSol_C	Water soluble carbon	ppm	3-5 years	2017	Present	David Huggins	csv				closed
CAF	Soil	CookSoilHealthSurvey_ WatSol_TKN	Water soluble total nitrogen	ppm	3-5 years	2017	Present	David Huggins	csv				closed
CAF	Soil	CookSoilHealthSurvey_ Org_N_PPM	1 day co2c burst organic nitrogen	ppm	3-5 years	2017	Present	David Huggins	csv				closed
CAF	Soil	CookSoilHealthSurvey_ CN_Ratio	1 day co2c burst organic c/n ratio	ppm	3-5 years	2017	Present	David Huggins	csv				closed
CAF	Soil	CookSoilHealthSurvey_ SoilHealth			3-5 years	2017	Present	David Huggins	csv				closed
CAF	Soil	CookSoilHealthSurvey_ PlantAv_N			3-5 years	2017	Present	David Huggins	csv				closed
CAF	Soil	CookSoilHealthSurvey_CO2C_24HR			3-5 years	2017	Present	David Huggins	csv				closed
CAF	Soil	CookEastSoilJanBollLysimeter_moisture	Soil moisture content	m3 m-3		2013	2016	David Huggins	csv				closed
CAF	Soil	CookEastSoilJanBollLysimeter_tension	Soil tension	kPa		2013	2016	David Huggins	csv				closed
CAF	Soil	CookEastSoilJanBollLysimeter_mass	Lysimeter weight	g		2013	2016	David Huggins	csv				closed
CAF	Meteorology	CafMeteorologyECTower_amb_tmpr_Avg	Ambient air temperature	C	15 min	2017	Present	David Huggins	"csv, nosql"				open
CAF	Meteorology	CafMeteorologyECTower_rslt_wnd_spd	Resultant wind speed from 3-D wind speed	m/s	15 min	2017	Present	David Huggins	"csv, nosql"				open
CAF	Meteorology	CafMeteorologyECTower_wnd_dir_compass	Standard deviation of the wind direction	degrees	15 min	2017	Present	David Huggins	"csv, nosql"				open
CAF	Meteorology	CafMeteorologyECTower_RH_Avg	Average relative humidity	%	15 min	2017	Present	David Huggins	"csv, nosql"				open
CAF	Meteorology	CafMeteorologyECTower_Precipitation_Tot	Total precipitation for each 30-minute block	mm	15 min	2017	Present	David Huggins	"csv, nosql"				open
CAF	Meteorology	CafMeteorologyECTower_amb_press_Avg	Ambient air pressure at station	kPa	15 min	2017	Present	David Huggins	"csv, nosql"				open
CAF	Meteorology	CafMeteorologyECTower_PAR_density_Avg	PAR values. Needed for gap-filling and general data	umol/(s m^2)	15 min	2017	Present	David Huggins	"csv, nosql"				open
CAF	Meteorology	CafMeteorologyECTower_batt_volt_Avg	Average battery voltage for the previous half-hour	V	15 min	2017	Present	David Huggins	"csv, nosql"				open
CAF	Meteorology	CafMeteorologyECTower_panel_tmpr_Avg	Temperature of the logger panel	C	15 min	2017	Present	David Huggins	"csv, nosql"				open
CAF	Meteorology	CafMeteorologyECTower_std_wnd_dir	Standard deviation of the wind direction	degrees	15 min	2017	Present	David Huggins	"csv, nosql"				open
CAF	Meteorology	CafMeteorologyECTower_VPD_air	Vapor pressure deficit	kpa	15 min	2017	Present	David Huggins	"csv, nosql"				open
CAF	Meteorology	CafMeteorologyECTower_Rn_meas_Avg		W/m^2	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_Fc_molar	"Molar-based corrected CO2 flux, unprocessed"	?mol m-2 s-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_Fc_mass	"Mass-based corrected CO2 flux, unprocessed"	mg m-2 s-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_Fc_qc_grade	Quality grade for Fc values	integer	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_LE	Latent heat flux	[kg+1m-1s-2]	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_LE_qc_grade	Quality grade for LE	Integer	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_H	Sensible heat flux	W m-2	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_H_qc_grade	Quality grade for H	Integer	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_Rn	Net radiation	W m-2	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_Bowen_ratio	Ratio of H/LE	Integer	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_tau	Total momentum flux	N s m-2 s-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_tau_qc_grade	Quality grade for tau	Integer	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_u_star	Friction velocity	m1s-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_T_star	Temperature scaling parameter	Kelvin	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_TKE	Turbulent Kinetic energy	m2s-2	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_amb_tmpr_Avg	Ambient air temperature	Celsius	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_Td_Avg	Dewpoint temperature	Kelvin	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_RH_Avg	Average relative humidity	%	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_e_sat_Avg	Vapor pressure	kPa	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_e_Avg	Saturation vapor pressure	kPa	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_amb_press_Avg	Ambient air pressure at station	kPa	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_VPD_air	Vapor pressure deficit	kPa	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_Ux_Avg	"x-direction wind speed, sonic relative"	m s-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_Ux_Std	"Standard deviation of x-direction wind speed, sonic relative"	m s-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_Uy_Avg	"y-direction wind speed, sonic relative"	m s-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_Uy_Std	"Standard deviation of y-direction wind speed, sonic relative"	m s-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_Uz_Avg	"z-direction wind speed, sonic relative"	m s-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_Uz_Std	"Standard deviation of z-direction wind speed, sonic relative"	m s-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_Ts_Avg	Average sonic temperature	Celsius	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_Ts_Std	Standard deviation of sonic temperature	Celsius	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_sonic_azimuth	Sonic-relative wind direction	Degrees	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_rslt_wnd_spd	Resultant wind speed from 3-D wind speed	m s-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_std_wnd_dir	Standard deviation of the wind direction	Degrees	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_wnd_dir_compass	Wind direction based on compass direction	Degrees from north	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_CO2_molfrac_Avg	CO2 mol fraction wet basis	?mol mol-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_CO2_mixratio_Avg	"Average CO2 mixing ratio, dry basis"	?mol mol-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_CO2_Avg	Average CO2 mass density	mg m-3	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_CO2_Std	Standard deviation of CO2 concentration	mg m-3	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_H2O_molfrac_Avg	CO2 mol fraction wet basis	?mol mol-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_H2O_mixratio_Avg	"Average H2O mixing ratio, dry basis"	?mol mol-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_H2O_Avg	Average H2O mass density	mmol m-3	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_H2O_Std	Standard deviation of H2O concentration	mmol m-3	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_CO2_sig_strgth_Min	Minimum CO2 signal strength	Ratio	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_H2O_sig_strgth_Min	Minimum H2O signal strength	Ratio	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_T_probe_Avg	Obukhov length	Meters	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_Td_probe_Avg	Obukhov stability parameter	Dimensionless	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_RH_probe_Avg	Ratio of H/LE	Dimensionless	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_Precipitation_Tot	Total precipitation for each 30-minute block	mm	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_PAR_density_Avg	PAR values. Needed for gap-filling and general data	?mol s-1 m-2	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_Tsoil_Avg	Average temperature from averaging thermocouple	Celsius	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_tdr315_wc_Avg(1)	Volumetric water content of top TDR	%	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_tdr315_wc_Avg(2)	Volumetric water content of second TDR	%	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_tdr315_tmpr_Avg(1)	Temperature of top TDR	Celsius	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_tdr315_tmpr_Avg(2)	Temperature of second TDR	Celsius	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_tdr315_E_Avg(1)	Soil electric conductivity	unitless	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_tdr315_E_Avg(2)	Soil electric conductivity	unitless	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_tdr315_bulkEC_Avg(1)		?S cm-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_tdr315_bulkEC_Avg(2)		?S cm-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_tdr315_poreEC_Avg(1)	Pore electric conductivity	?S cm-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_tdr315_poreEC_Avg(2)	Pore electric conductivity	?S cm-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_shf_plate_avg	Average soil heat flux	W m-2	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_FP_max	Distance of max footprint contribution	Meters	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_FP_40	40% footprint distance	Meters	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_FP_55	55% footprint distance	Meters	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_FP_90	90% footprint distance	Meters	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_u_Avg_R	Wind speed aligned with streamlines post coordinate rotation	m s-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_u_Std_R	Standard deviation of wind speed aligned with streamlines post coordinate rotation	m s-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_v_Avg_R	Cross-wind speed aligned post coordinate rotation	m s-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_v_Std_R	Standard deviation of cross-wind speed aligned post coordinate rotation	m s-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_w_Avg_R	Vertical velocity post coordinate rotation	m s-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_w_Std_R	Standard deviation of vertical velocity post coordinate rotation	m s-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_uv_Cov_R	uv covariance post-coordinate rotation	m2 s-2	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_uw_Cov_R	uw covariance post-coordinate rotation	m2 s-2	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_vw_Cov_R	vw covariance post-coordinate rotation	m2 s-2	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_wTs_Cov_R_F_SND	"w-Ts covariance post coordinate rotation, frequency, and SND correction"	m C s-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_sonic_samples_Tot	Total number of raw sonic anemometer samples	Integer	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_wCO2_Cov_R_F	w-c covariance post coordinate rotation and frequency correction	mg m-2 s-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_wH2O_Cov_R_F	w-q covariance post coordinate rotation and frequency correction	g m-2 s-1	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_CO2_samples_Tot	Number of CO2 samples recorded by the IRGA	Integer	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_H2O_samples_Tot	Number of H2O samples recorded by the IRGA	Integer	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_height_measurement	Measurement height of EC system	Meters	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_height_canopy	User entered canopy height	Meters	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_surface_type_text	Text of land-cover type	String	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_d	Roughness length	Meters	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_z0	Aerodynamic height	Meters	30 min	2017	Present	David Huggins	"csv, nosql"				closed
