LTARSite Code	Category	DataSetVariableName	AttributeDescription	Units	TemporalResolution	StartDate	EndDate	ResponsiblePersons	StorageFormat	URLdataAccess	LocationIDoutsideNetwork	SpatialExtentDescription	PublicAccess
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG26	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG27	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG30	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG31	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG32	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG34	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG36	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG37	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG38	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG39	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG40	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG43	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG50	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG51	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG52	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG62	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG63	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG64	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG65	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG66	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG67	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG68	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG69	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG70	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG71	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG72	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG73	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG74	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG75	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG76	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min	1/1/2004	Present	David Bosch	.csv			RG77	Closed
GACP	Precipitation	Precipitation	rainfall	inch	1_Min		Present	David Bosch	.csv			Station Z	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	8/31/1978	David Bosch	.csv			RG01	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	8/31/1978	David Bosch	.csv			RG02	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	8/31/1978	David Bosch	.csv			RG03	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	8/31/1978	David Bosch	.csv			RG04	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	8/31/1978	David Bosch	.csv			RG05	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	8/31/1978	David Bosch	.csv			RG06	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	8/31/1978	David Bosch	.csv			RG07	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG08	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	12/1/1981	David Bosch	.csv			RG09	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	12/1/1981	David Bosch	.csv			RG10	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	12/1/1981	David Bosch	.csv			RG11	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG12	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	12/1/1981	David Bosch	.csv			RG13	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	12/1/1981	David Bosch	.csv			RG14	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	12/1/1981	David Bosch	.csv			RG15	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG16	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	12/1/1981	David Bosch	.csv			RG17	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	12/1/1981	David Bosch	.csv			RG18	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	12/1/1981	David Bosch	.csv			RG19	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	12/1/1981	David Bosch	.csv			RG20	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	12/1/1981	David Bosch	.csv			RG21	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG22	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	12/1/1981	David Bosch	.csv			RG23	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	12/1/1981	David Bosch	.csv			RG24	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	12/1/1981	David Bosch	.csv			RG25	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG26	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG27	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG28	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	12/1/1981	David Bosch	.csv			RG29	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG30	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG31	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG32	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	12/1/1981	David Bosch	.csv			RG33	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG34	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG35	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG36	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG37	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG38	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG39	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG40	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	12/1/1981	David Bosch	.csv			RG41	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG42	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG43	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG44	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG45	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG46	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG47	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG48	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG49	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG50	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG51	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG52	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	12/1/1981	David Bosch	.csv			RG53	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	12/1/1981	David Bosch	.csv			RG54	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	12/1/1981	David Bosch	.csv			RG55	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	12/1/1981	David Bosch	.csv			RG56	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	12/1/1981	David Bosch	.csv			RG57	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	12/1/1981	David Bosch	.csv			RG58	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1971	Present	David Bosch	.csv			RG59	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	12/1/1981	David Bosch	.csv			RG60	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	12/1/1981	David Bosch	.csv			RG61	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG62	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1968	Present	David Bosch	.csv			RG63	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	1/1/1993	Present	David Bosch	.csv			RG64	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	5/28/2003	Present	David Bosch	.csv			RG65	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	5/27/2003	Present	David Bosch	.csv			RG66	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	5/27/2003	Present	David Bosch	.csv			RG67	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	5/28/2003	Present	David Bosch	.csv			RG68	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	4/21/2004	Present	David Bosch	.csv			RG69	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	4/7/2004	Present	David Bosch	.csv			RG70	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	4/14/2004	Present	David Bosch	.csv			RG71	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	4/5/2004	Present	David Bosch	.csv			RG72	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	4/14/2004	Present	David Bosch	.csv			RG73	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	4/13/2004	Present	David Bosch	.csv			RG74	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	4/21/2004	Present	David Bosch	.csv			RG75	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	4/20/2004	Present	David Bosch	.csv			RG76	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	5/3/2004	Present	David Bosch	.csv			RG77	Closed
GACP	Precipitation	Precipitation	rainfall	inch	5_min	10/12/2007	10/18/2011	David Bosch	.csv			RG78	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	5/30/2003	Present	David Bosch	.csv			RG8	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	10/19/2001	Present	David Bosch	.csv			RG12	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	1/3/2001	Present	David Bosch	.csv			RG16	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	10/29/2001	Present	David Bosch	.csv			RG22	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	12/19/2001	Present	David Bosch	.csv			RG26	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	11/28/2007	Present	David Bosch	.csv			RG27	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	1/14/2008	Present	David Bosch	.csv			RG30	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	12/12/2001	Present	David Bosch	.csv			RG31	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	1/3/2001	Present	David Bosch	.csv			RG32	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	12/12/2001	Present	David Bosch	.csv			RG34	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min		Present	David Bosch	.csv			RG36	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	5/29/2003	Present	David Bosch	.csv			RG37	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min		Present	David Bosch	.csv			RG38	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	1/29/2002	Present	David Bosch	.csv			RG39	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	10/9/2002	Present	David Bosch	.csv			RG40	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	1/29/2002	Present	David Bosch	.csv			RG43	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	11/15/2007	Present	David Bosch	.csv			RG46	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	1/24/2002	Present	David Bosch	.csv			RG50	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	11/15/2007	Present	David Bosch	.csv			RG51	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	5/29/2003	Present	David Bosch	.csv			RG52	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	2/1/1993	Present	David Bosch	.csv			RG62	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	10/17/2001	Present	David Bosch	.csv			RG63	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	10/19/2006	Present	David Bosch	.csv			RG64	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	5/5/2004	Present	David Bosch	.csv			RG65	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	5/27/2003	Present	David Bosch	.csv			RG66	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	5/27/2003	Present	David Bosch	.csv			RG67	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	5/28/2003	Present	David Bosch	.csv			RG68	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	4/21/2004	Present	David Bosch	.csv			RG69	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	4/7/2004	Present	David Bosch	.csv			RG70	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	4/14/2004	Present	David Bosch	.csv			RG71	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	4/5/2004	Present	David Bosch	.csv			RG72	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	4/14/2004	Present	David Bosch	.csv			RG73	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	4/13/2004	Present	David Bosch	.csv			RG74	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	4/21/2004	Present	David Bosch	.csv			RG75	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	4/20/2004	Present	David Bosch	.csv			RG76	Closed
GACP	Precipitation	Precipitation	rainfall	inch	30_min	5/3/2004	Present	David Bosch	.csv			RG77	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	8/31/1978	David Bosch	.csv			RG01	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	8/31/1978	David Bosch	.csv			RG02	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	8/31/1978	David Bosch	.csv			RG03	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	8/31/1978	David Bosch	.csv			RG04	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	8/31/1978	David Bosch	.csv			RG05	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	8/31/1978	David Bosch	.csv			RG06	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	8/31/1978	David Bosch	.csv			RG07	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG08	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	12/1/1981	David Bosch	.csv			RG09	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	12/1/1981	David Bosch	.csv			RG10	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	12/1/1981	David Bosch	.csv			RG11	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG12	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	12/1/1981	David Bosch	.csv			RG13	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	12/1/1981	David Bosch	.csv			RG14	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	12/1/1981	David Bosch	.csv			RG15	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG16	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	12/1/1981	David Bosch	.csv			RG17	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	12/1/1981	David Bosch	.csv			RG18	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	12/1/1981	David Bosch	.csv			RG19	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	12/1/1981	David Bosch	.csv			RG20	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	12/1/1981	David Bosch	.csv			RG21	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG22	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	12/1/1981	David Bosch	.csv			RG23	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	12/1/1981	David Bosch	.csv			RG24	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	12/1/1981	David Bosch	.csv			RG25	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG26	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG27	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG28	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	12/1/1981	David Bosch	.csv			RG29	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG30	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG31	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG32	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	12/1/1981	David Bosch	.csv			RG33	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG34	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG35	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG36	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG37	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG38	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG39	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG40	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	12/1/1981	David Bosch	.csv			RG41	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG42	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG43	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG44	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG45	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG46	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG47	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG48	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG49	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG50	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG51	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG52	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	12/1/1981	David Bosch	.csv			RG53	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	12/1/1981	David Bosch	.csv			RG54	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	12/1/1981	David Bosch	.csv			RG55	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	12/1/1981	David Bosch	.csv			RG56	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	12/1/1981	David Bosch	.csv			RG57	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	12/1/1981	David Bosch	.csv			RG58	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1971	Present	David Bosch	.csv			RG59	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	12/1/1981	David Bosch	.csv			RG60	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	12/1/1981	David Bosch	.csv			RG61	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG62	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1968	Present	David Bosch	.csv			RG63	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	1/1/1993	Present	David Bosch	.csv			RG64	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	5/28/2003	Present	David Bosch	.csv			RG65	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	5/27/2003	Present	David Bosch	.csv			RG66	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	5/27/2003	Present	David Bosch	.csv			RG67	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	5/28/2003	Present	David Bosch	.csv			RG68	Closed
GACP	Precipitation	Precipitation	rainfall	inch	Daily	4/21/2004	Present	David Bosch	.csv			RG69	Closed
